,ASX
2005-11-10,1.651672601699829
2005-11-11,1.687137484550476
2005-11-14,1.666872262954712
2005-11-15,1.6466064453125
2005-11-16,1.595941424369812
2005-11-17,1.6212736368179321
2005-11-18,1.687137484550476
2005-11-21,1.687137484550476
2005-11-22,1.6618053913116455
2005-11-23,1.7124696969985962
2005-11-25,1.808733344078064
2005-11-28,1.8289990425109863
2005-11-29,1.8239326477050781
2005-11-30,1.8239326477050781
2005-12-01,1.8745973110198975
2005-12-02,1.945528268814087
2005-12-05,2.00632643699646
2005-12-06,1.9759273529052734
2005-12-07,1.9556610584259033
2005-12-08,1.9404616355895996
2005-12-09,1.980993390083313
2005-12-12,1.9607274532318115
2005-12-13,1.9404616355895996
2005-12-14,1.9607274532318115
2005-12-15,1.996193528175354
2005-12-16,2.0367252826690674
2005-12-19,2.0468573570251465
2005-12-20,2.0468573570251465
2005-12-21,2.138054609298706
2005-12-22,2.1228549480438232
2005-12-23,2.2292513847351074
2005-12-27,2.2748491764068604
2005-12-28,2.264716386795044
2005-12-29,2.2697830200195312
2005-12-30,2.2748491764068604
2006-01-03,2.3407137393951416
2006-01-04,2.391378402709961
2006-01-05,2.396444797515869
2006-01-06,2.3812453746795654
2006-01-09,2.426844358444214
2006-01-10,2.3407137393951416
2006-01-11,2.2697830200195312
2006-01-12,2.183652400970459
2006-01-13,2.1684532165527344
2006-01-17,2.264716386795044
2006-01-18,2.1735198497772217
2006-01-19,2.2292513847351074
2006-01-20,2.1887190341949463
2006-01-23,2.138054609298706
2006-01-24,2.2343177795410156
2006-01-25,2.219118356704712
2006-01-26,2.2799155712127686
2006-01-27,2.295114755630493
2006-01-30,2.2900490760803223
2006-01-31,2.3001811504364014
2006-02-01,2.3052477836608887
2006-02-02,2.2697830200195312
2006-02-03,2.1228549480438232
2006-02-06,2.183652400970459
2006-02-07,2.178586483001709
2006-02-08,2.198852300643921
2006-02-09,2.4217770099639893
2006-02-10,2.2596499919891357
2006-02-13,2.2495172023773193
2006-02-14,2.3052477836608887
2006-02-15,2.244450807571411
2006-02-16,2.3407137393951416
2006-02-17,2.2900490760803223
2006-02-21,2.2140519618988037
2006-02-22,2.163386583328247
2006-02-23,2.117788791656494
2006-02-24,2.1025896072387695
2006-02-27,2.1025896072387695
2006-02-28,2.077256679534912
2006-03-01,2.224184989929199
2006-03-02,2.2089853286743164
2006-03-03,2.1532537937164307
2006-03-06,2.143120765686035
2006-03-07,2.0265920162200928
2006-03-08,2.051924228668213
2006-03-09,2.06205677986145
2006-03-10,2.0671234130859375
2006-03-13,2.1887190341949463
2006-03-14,2.1887190341949463
2006-03-15,2.2140519618988037
2006-03-16,2.2545833587646484
2006-03-17,2.2495172023773193
2006-03-20,2.2343177795410156
2006-03-21,2.224184989929199
2006-03-22,2.183652400970459
2006-03-23,2.158320188522339
2006-03-24,2.178586483001709
2006-03-27,2.178586483001709
2006-03-28,2.183652400970459
2006-03-29,2.3204479217529297
2006-03-30,2.3052477836608887
2006-03-31,2.3609797954559326
2006-04-03,2.436976909637451
2006-04-04,2.4065771102905273
2006-04-05,2.4825751781463623
2006-04-06,2.4825751781463623
2006-04-07,2.477508544921875
2006-04-10,2.4927079677581787
2006-04-11,2.4724419116973877
2006-04-12,2.4825751781463623
2006-04-13,2.4927079677581787
2006-04-17,2.4724419116973877
2006-04-18,2.578838348388672
2006-04-19,2.634568929672241
2006-04-20,2.6396355628967285
2006-04-21,2.604170560836792
2006-04-24,2.6244359016418457
2006-04-25,2.5889713764190674
2006-04-26,2.766298294067383
2006-04-27,3.004422664642334
2006-04-28,2.9537582397460938
2006-05-01,2.9740235805511475
2006-05-02,3.0398879051208496
2006-05-03,3.0652201175689697
2006-05-04,3.1006858348846436
2006-05-05,3.0348212718963623
2006-05-08,3.0348212718963623
2006-05-09,2.862560987472534
2006-05-10,2.796696662902832
2006-05-11,2.862560987472534
2006-05-12,2.8524281978607178
2006-05-15,2.7409653663635254
2006-05-16,2.6801676750183105
2006-05-17,2.6497693061828613
2006-05-18,2.659902334213257
2006-05-19,2.690300703048706
2006-05-22,2.6497693061828613
2006-05-23,2.604170560836792
2006-05-24,2.558572292327881
2006-05-25,2.6193699836730957
2006-05-26,2.6244359016418457
2006-05-30,2.5636391639709473
2006-05-31,2.5687053203582764
2006-06-01,2.6852338314056396
2006-06-02,2.7460310459136963
2006-06-05,2.558572292327881
2006-06-06,2.5180399417877197
2006-06-07,2.477508544921875
2006-06-08,2.310314178466797
2006-06-09,2.3356473445892334
2006-06-12,2.2292513847351074
2006-06-13,2.1937856674194336
2006-06-14,2.224184989929199
2006-06-15,2.325514078140259
2006-06-16,2.3609797954559326
2006-06-19,2.3559131622314453
2006-06-20,2.2140519618988037
2006-06-21,2.310314178466797
2006-06-22,2.350846767425537
2006-06-23,2.3407137393951416
2006-06-26,2.3863120079040527
2006-06-27,2.3609797954559326
2006-06-28,2.3812453746795654
2006-06-29,2.543372869491577
2006-06-30,2.5180399417877197
2006-07-03,2.5079071521759033
2006-07-05,2.411644220352173
2006-07-06,2.3812453746795654
2006-07-07,2.366046190261841
2006-07-10,2.391378402709961
2006-07-11,2.3812453746795654
2006-07-12,2.350846767425537
2006-07-13,2.2089853286743164
2006-07-14,2.178586483001709
2006-07-17,2.06205677986145
2006-07-18,2.0873897075653076
2006-07-19,2.1684532165527344
2006-07-20,2.1937856674194336
2006-07-21,2.1025896072387695
2006-07-24,2.158320188522339
2006-07-25,2.1532537937164307
2006-07-26,2.138054609298706
2006-07-27,2.219118356704712
2006-07-28,2.244450807571411
2006-07-31,2.2849819660186768
2006-08-01,2.2292513847351074
2006-08-02,2.224184989929199
2006-08-03,2.2849819660186768
2006-08-04,2.1937856674194336
2006-08-07,2.1684532165527344
2006-08-08,2.1937856674194336
2006-08-09,2.2799155712127686
2006-08-10,2.3204479217529297
2006-08-11,2.2799155712127686
2006-08-14,2.3559131622314453
2006-08-15,2.396444797515869
2006-08-16,2.4673752784729004
2006-08-17,2.578838348388672
2006-08-18,2.5129737854003906
2006-08-21,2.3863120079040527
2006-08-22,2.4724419116973877
2006-08-23,2.416710376739502
2006-08-24,2.4623095989227295
2006-08-25,2.452176332473755
2006-08-28,2.4724419116973877
2006-08-29,2.5180399417877197
2006-08-30,2.5535061359405518
2006-08-31,2.5737719535827637
2006-09-01,2.5940380096435547
2006-09-05,2.6396355628967285
2006-09-06,2.558572292327881
2006-09-07,2.5281734466552734
2006-09-08,2.5332398414611816
2006-09-11,2.497774362564087
2006-09-12,2.523106575012207
2006-09-13,2.5687053203582764
2006-09-14,2.497774362564087
2006-09-15,2.5332398414611816
2006-09-18,2.6447017192840576
2006-09-19,2.543372869491577
2006-09-20,2.5636391639709473
2006-09-21,2.538306713104248
2006-09-22,2.5180399417877197
2006-09-25,2.5737719535827637
2006-09-26,2.5332398414611816
2006-09-27,2.5281734466552734
2006-09-28,2.452176332473755
2006-09-29,2.366046190261841
2006-10-02,2.371112585067749
2006-10-03,2.371112585067749
2006-10-04,2.3052477836608887
2006-10-05,2.3761789798736572
2006-10-06,2.330580711364746
2006-10-09,2.345780372619629
2006-10-10,2.3052477836608887
2006-10-11,2.330580711364746
2006-10-12,2.3153812885284424
2006-10-13,2.3356473445892334
2006-10-16,2.426844358444214
2006-10-17,2.3559131622314453
2006-10-18,2.3052477836608887
2006-10-19,2.3001811504364014
2006-10-20,2.310314178466797
2006-10-23,2.3204479217529297
2006-10-24,2.3001811504364014
2006-10-25,2.3153812885284424
2006-10-26,2.3356473445892334
2006-10-27,2.3001811504364014
2006-10-30,2.3153812885284424
2006-10-31,2.310314178466797
2006-11-01,2.2748491764068604
2006-11-02,2.3001811504364014
2006-11-03,2.3356473445892334
2006-11-06,2.366046190261841
2006-11-07,2.4015111923217773
2006-11-08,2.4724419116973877
2006-11-09,2.4724419116973877
2006-11-10,2.4876415729522705
2006-11-13,2.543372869491577
2006-11-14,2.5687053203582764
2006-11-15,2.5281734466552734
2006-11-16,2.5484395027160645
2006-11-17,2.5332398414611816
2006-11-20,2.578838348388672
2006-11-21,2.6193699836730957
2006-11-22,2.664968729019165
2006-11-24,3.070286750793457
2006-11-27,2.9942898750305176
2006-11-28,2.9385578632354736
2006-11-29,2.9385578632354736
2006-11-30,2.9537582397460938
2006-12-01,2.862560987472534
2006-12-04,2.9233591556549072
2006-12-05,2.9284253120422363
2006-12-06,2.9284253120422363
2006-12-07,2.9233591556549072
2006-12-08,2.9233591556549072
2006-12-11,2.9385578632354736
2006-12-12,2.857494354248047
2006-12-13,2.8828272819519043
2006-12-14,2.8828272819519043
2006-12-15,2.8726937770843506
2006-12-18,2.857494354248047
2006-12-19,2.811896562576294
2006-12-20,2.837228536605835
2006-12-21,2.832162380218506
2006-12-22,2.8270952701568604
2006-12-26,2.8068296909332275
2006-12-27,2.8270952701568604
2006-12-28,2.8473613262176514
2006-12-29,2.862560987472534
2007-01-03,2.8828272819519043
2007-01-04,2.8220295906066895
2007-01-05,2.857494354248047
2007-01-08,2.8878934383392334
2007-01-09,2.877760410308838
2007-01-10,2.8726937770843506
2007-01-11,2.8828272819519043
2007-01-12,2.9740235805511475
2007-01-16,2.94362473487854
2007-01-17,2.9537582397460938
2007-01-18,2.9284253120422363
2007-01-19,2.9385578632354736
2007-01-22,2.9132261276245117
2007-01-23,2.9740235805511475
2007-01-24,2.968956708908081
2007-01-25,2.918292284011841
2007-01-26,2.9284253120422363
2007-01-29,2.9385578632354736
2007-01-30,2.8878934383392334
2007-01-31,2.903093099594116
2007-02-01,2.9081594944000244
2007-02-02,2.8878934383392334
2007-02-05,2.8828272819519043
2007-02-06,2.918292284011841
2007-02-07,2.903093099594116
2007-02-08,2.8929603099823
2007-02-09,2.862560987472534
2007-02-12,2.8878934383392334
2007-02-13,2.8828272819519043
2007-02-14,2.903093099594116
2007-02-15,3.0145554542541504
2007-02-16,3.024688482284546
2007-02-20,3.0196218490600586
2007-02-21,2.9892234802246094
2007-02-22,2.9740235805511475
2007-02-23,2.9588241577148438
2007-02-26,2.9132261276245117
2007-02-27,2.8676276206970215
2007-02-28,2.968956708908081
2007-03-01,3.024688482284546
2007-03-02,3.09055233001709
2007-03-05,3.0398879051208496
2007-03-06,3.070286750793457
2007-03-07,3.0398879051208496
2007-03-08,3.0398879051208496
2007-03-09,3.0348212718963623
2007-03-12,3.0550875663757324
2007-03-13,2.9892234802246094
2007-03-14,3.0145554542541504
2007-03-15,3.029754877090454
2007-03-16,3.070286750793457
2007-03-19,3.0398879051208496
2007-03-20,3.0398879051208496
2007-03-21,3.050021171569824
2007-03-22,3.0398879051208496
2007-03-23,3.0398879051208496
2007-03-26,3.0398879051208496
2007-03-27,3.0196218490600586
2007-03-28,2.9892234802246094
2007-03-29,3.004422664642334
2007-03-30,3.0196218490600586
2007-04-02,2.963890314102173
2007-04-03,2.9790894985198975
2007-04-04,3.0196218490600586
2007-04-05,3.029754877090454
2007-04-09,3.0804195404052734
2007-04-10,3.0550875663757324
2007-04-11,2.9942898750305176
2007-04-12,3.050021171569824
2007-04-13,3.131084442138672
2007-04-16,3.1665496826171875
2007-04-17,3.191882848739624
2007-04-18,3.2273473739624023
2007-04-19,3.1260182857513428
2007-04-20,3.191882848739624
2007-04-23,3.196948766708374
2007-04-24,3.237480878829956
2007-04-25,3.136151075363159
2007-04-26,3.0398879051208496
2007-04-27,2.963890314102173
2007-04-30,2.94362473487854
2007-05-01,2.9334919452667236
2007-05-02,2.9334919452667236
2007-05-03,2.94362473487854
2007-05-04,2.984156370162964
2007-05-07,2.918292284011841
2007-05-08,2.948690891265869
2007-05-09,2.9892234802246094
2007-05-10,2.984156370162964
2007-05-11,3.029754877090454
2007-05-14,2.968956708908081
2007-05-15,2.9284253120422363
2007-05-16,2.968956708908081
2007-05-17,2.9942898750305176
2007-05-18,2.9790894985198975
2007-05-21,2.9790894985198975
2007-05-22,3.0145554542541504
2007-05-23,3.0601539611816406
2007-05-24,2.9993560314178467
2007-05-25,3.029754877090454
2007-05-29,3.029754877090454
2007-05-30,2.9892234802246094
2007-05-31,3.0145554542541504
2007-06-01,3.151350736618042
2007-06-04,3.1614832878112793
2007-06-05,3.1716160774230957
2007-06-06,3.1614832878112793
2007-06-07,3.1716160774230957
2007-06-08,3.2729454040527344
2007-06-11,3.3185441493988037
2007-06-12,3.32867693901062
2007-06-13,3.2982780933380127
2007-06-14,3.3388099670410156
2007-06-15,3.4604055881500244
2007-06-18,3.5212037563323975
2007-06-19,3.5060036182403564
2007-06-20,3.49080491065979
2007-06-21,3.5060036182403564
2007-06-22,3.4452064037323
2007-06-25,3.475605010986328
2007-06-26,3.4401402473449707
2007-06-27,3.435073137283325
2007-06-28,3.4857380390167236
2007-06-29,3.4604055881500244
2007-07-02,3.455338716506958
2007-07-03,3.475605010986328
2007-07-05,3.617466688156128
2007-07-06,3.63773250579834
2007-07-09,3.6529321670532227
2007-07-10,3.571869134902954
2007-07-11,3.6630642414093018
2007-07-12,3.6478652954101562
2007-07-13,3.622533082962036
2007-07-16,3.6630642414093018
2007-07-17,3.703596353530884
2007-07-18,3.6579980850219727
2007-07-19,3.7745275497436523
2007-07-20,3.703596353530884
2007-07-23,3.6883976459503174
2007-07-24,3.5566694736480713
2007-07-25,3.5060036182403564
2007-07-26,3.3590755462646484
2007-07-27,3.2932121753692627
2007-07-30,3.2780120372772217
2007-07-31,3.323610305786133
2007-08-01,3.2070810794830322
2007-08-02,3.3590755462646484
2007-08-03,3.5009374618530273
2007-08-06,3.308411121368408
2007-08-07,3.2780120372772217
2007-08-08,3.2476136684417725
2007-08-09,3.1665496826171875
2007-08-10,3.1614832878112793
2007-08-13,3.050021171569824
2007-08-14,3.044954538345337
2007-08-15,2.9537582397460938
2007-08-16,2.77136492729187
2007-08-17,2.8676276206970215
2007-08-20,2.9374334812164307
2007-08-21,2.967716693878174
2007-08-22,3.0585646629333496
2007-08-23,3.1554698944091797
2007-08-24,3.070678472518921
2007-08-27,3.0040557384490967
2007-08-28,2.925320625305176
2007-08-29,2.9919424057006836
2007-08-30,2.997999429702759
2007-08-31,3.0282816886901855
2007-09-04,3.0949041843414307
2007-09-05,3.137300491333008
2007-09-06,3.1251864433288574
2007-09-07,3.1130735874176025
2007-09-10,3.0646214485168457
2007-09-11,3.0646214485168457
2007-09-12,3.0282816886901855
2007-09-13,2.9858860969543457
2007-09-14,2.9737727642059326
2007-09-17,2.925320625305176
2007-09-18,2.9919424057006836
2007-09-19,2.8647549152374268
2007-09-20,2.8647549152374268
2007-09-21,3.076735019683838
2007-09-24,3.082791328430176
2007-09-25,3.149413585662842
2007-09-26,3.3553366661071777
2007-09-27,3.385619640350342
2007-09-28,3.2826576232910156
2007-10-01,3.3492796421051025
2007-10-02,3.3432230949401855
2007-10-03,3.3311100006103516
2007-10-04,3.3371670246124268
2007-10-05,3.379563093185425
2007-10-08,3.385619640350342
2007-10-09,3.3492796421051025
2007-10-10,3.3371670246124268
2007-10-11,3.1857526302337646
2007-10-12,3.1070172786712646
2007-10-15,3.1675827503204346
2007-10-16,3.173640251159668
2007-10-17,3.2220916748046875
2007-10-18,3.518864154815674
2007-10-19,3.4280154705047607
2007-10-22,3.488581418991089
2007-10-23,3.5673162937164307
2007-10-24,3.3916754722595215
2007-10-25,3.3916754722595215
2007-10-26,3.458298444747925
2007-10-29,3.5370333194732666
2007-10-30,3.5733723640441895
2007-10-31,3.646052360534668
2007-11-01,3.4401278495788574
2007-11-02,3.4704103469848633
2007-11-05,3.4037892818450928
2007-11-06,3.4704103469848633
2007-11-07,3.3735060691833496
2007-11-08,3.3068840503692627
2007-11-09,3.2644877433776855
2007-11-12,3.137300491333008
2007-11-13,3.3068840503692627
2007-11-14,3.379563093185425
2007-11-15,3.2523746490478516
2007-11-16,3.2584316730499268
2007-11-19,3.1251864433288574
2007-11-20,3.1978652477264404
2007-11-21,3.0403952598571777
2007-11-23,3.1675827503204346
2007-11-26,3.1130735874176025
2007-11-27,3.143357038497925
2007-11-28,3.0403952598571777
2007-11-29,3.0464518070220947
2007-11-30,3.0464518070220947
2007-12-03,3.0464518070220947
2007-12-04,3.0464518070220947
2007-12-05,3.173640251159668
2007-12-06,3.173640251159668
2007-12-07,3.1130735874176025
2007-12-10,3.0888476371765137
2007-12-11,3.0040557384490967
2007-12-12,2.967716693878174
2007-12-13,2.9495463371276855
2007-12-14,2.9071505069732666
2007-12-17,2.7799627780914307
2007-12-18,2.8102455139160156
2007-12-19,2.8829245567321777
2007-12-20,2.8223588466644287
2007-12-21,2.8163020610809326
2007-12-24,2.9010941982269287
2007-12-26,2.8647549152374268
2007-12-27,2.9495463371276855
2007-12-28,3.0222253799438477
2007-12-31,3.0403952598571777
2008-01-02,2.9010941982269287
2008-01-03,2.89503812789917
2008-01-04,2.7860195636749268
2008-01-07,2.670944929122925
2008-01-08,2.6527750492095947
2008-01-09,2.6527750492095947
2008-01-10,2.6285483837127686
2008-01-11,2.574040174484253
2008-01-14,2.5619263648986816
2008-01-15,2.574040174484253
2008-01-16,2.5013606548309326
2008-01-17,2.471078634262085
2008-01-18,2.5377004146575928
2008-01-22,2.5255870819091797
2008-01-23,2.440795421600342
2008-01-24,2.4892477989196777
2008-01-25,2.5498132705688477
2008-01-28,2.507417678833008
2008-01-29,2.574040174484253
2008-01-30,2.5982658863067627
2008-01-31,2.5861527919769287
2008-02-01,2.5255870819091797
2008-02-04,2.513474225997925
2008-02-05,2.410512685775757
2008-02-06,2.4468517303466797
2008-02-07,2.440795421600342
2008-02-08,2.4529082775115967
2008-02-11,2.5195302963256836
2008-02-12,2.4831912517547607
2008-02-13,2.5619263648986816
2008-02-14,2.5619263648986816
2008-02-15,2.5982658863067627
2008-02-19,2.6043224334716797
2008-02-20,2.6043224334716797
2008-02-21,2.5861527919769287
2008-02-22,2.6285483837127686
2008-02-25,2.664888620376587
2008-02-26,2.804189443588257
2008-02-27,2.8465850353240967
2008-02-28,2.8405284881591797
2008-02-29,2.798133134841919
2008-03-03,2.7133405208587646
2008-03-04,2.798133134841919
2008-03-05,2.8344717025756836
2008-03-06,2.8344717025756836
2008-03-07,2.8102455139160156
2008-03-10,2.7254538536071777
2008-03-11,2.798133134841919
2008-03-12,2.7254538536071777
2008-03-13,2.670944929122925
2008-03-14,2.5922093391418457
2008-03-17,2.4529082775115967
2008-03-18,2.5679829120635986
2008-03-19,2.4953041076660156
2008-03-20,2.6285483837127686
2008-03-24,2.9132068157196045
2008-03-25,2.967716693878174
2008-03-26,3.016169309616089
2008-03-27,2.89503812789917
2008-03-28,2.8526413440704346
2008-03-31,2.925320625305176
2008-04-01,3.0888476371765137
2008-04-02,3.149413585662842
2008-04-03,3.1251864433288574
2008-04-04,3.149413585662842
2008-04-07,3.1312427520751953
2008-04-08,3.0464518070220947
2008-04-09,2.9919424057006836
2008-04-10,3.137300491333008
2008-04-11,3.1070172786712646
2008-04-14,3.082791328430176
2008-04-15,3.0464518070220947
2008-04-16,3.1978652477264404
2008-04-17,3.2281484603881836
2008-04-18,3.173640251159668
2008-04-21,3.1918089389801025
2008-04-22,3.0343387126922607
2008-04-23,2.997999429702759
2008-04-24,3.070678472518921
2008-04-25,3.0646214485168457
2008-04-28,3.0646214485168457
2008-04-29,3.0403952598571777
2008-04-30,3.1251864433288574
2008-05-01,3.1312427520751953
2008-05-02,3.1918089389801025
2008-05-05,3.1070172786712646
2008-05-06,3.1978652477264404
2008-05-07,3.2523746490478516
2008-05-08,3.1918089389801025
2008-05-09,3.1675827503204346
2008-05-12,3.2523746490478516
2008-05-13,3.2826576232910156
2008-05-14,3.2220916748046875
2008-05-15,3.2947707176208496
2008-05-16,3.3735060691833496
2008-05-19,3.3492796421051025
2008-05-20,3.2947707176208496
2008-05-21,3.2644877433776855
2008-05-22,3.3008270263671875
2008-05-23,3.2644877433776855
2008-05-27,3.1615262031555176
2008-05-28,3.1978652477264404
2008-05-29,3.2220916748046875
2008-05-30,3.1796960830688477
2008-06-02,3.137300491333008
2008-06-03,3.0282816886901855
2008-06-04,3.1191303730010986
2008-06-05,3.2220916748046875
2008-06-06,3.149413585662842
2008-06-09,3.1191303730010986
2008-06-10,3.0464518070220947
2008-06-11,3.0949041843414307
2008-06-12,3.0343387126922607
2008-06-13,3.0949041843414307
2008-06-16,3.0585646629333496
2008-06-17,3.0282816886901855
2008-06-18,3.0222253799438477
2008-06-19,3.0040557384490967
2008-06-20,2.798133134841919
2008-06-23,2.7739062309265137
2008-06-24,2.6951708793640137
2008-06-25,2.7860195636749268
2008-06-26,2.749680757522583
2008-06-27,2.7254538536071777
2008-06-30,2.6951708793640137
2008-07-01,2.5922093391418457
2008-07-02,2.4953041076660156
2008-07-03,2.5558698177337646
2008-07-07,2.616436243057251
2008-07-08,2.6043224334716797
2008-07-09,2.5316436290740967
2008-07-10,2.5558698177337646
2008-07-11,2.574040174484253
2008-07-14,2.513474225997925
2008-07-15,2.4953041076660156
2008-07-16,2.5255870819091797
2008-07-17,2.6346051692962646
2008-07-18,2.5498132705688477
2008-07-21,2.6346051692962646
2008-07-22,2.670944929122925
2008-07-23,2.7072837352752686
2008-07-24,2.7193973064422607
2008-07-25,2.7315101623535156
2008-07-28,2.689114570617676
2008-07-29,2.6830577850341797
2008-07-30,2.616436243057251
2008-07-31,2.6588315963745117
2008-08-01,2.6588315963745117
2008-08-04,2.4892477989196777
2008-08-05,2.4831912517547607
2008-08-06,2.507417678833008
2008-08-07,2.5013606548309326
2008-08-08,2.616436243057251
2008-08-11,2.6224923133850098
2008-08-12,2.5800960063934326
2008-08-13,2.5894789695739746
2008-08-14,2.6361958980560303
2008-08-15,2.5761313438415527
2008-08-18,2.5093915462493896
2008-08-19,2.489370584487915
2008-08-20,2.5227396488189697
2008-08-21,2.4960436820983887
2008-08-22,2.5160655975341797
2008-08-25,2.489370584487915
2008-08-26,2.462674379348755
2008-08-27,2.4960436820983887
2008-08-28,2.489370584487915
2008-08-29,2.3825876712799072
2008-09-02,2.2424347400665283
2008-09-03,2.2491090297698975
2008-09-04,2.1756961345672607
2008-09-05,2.1957175731658936
2008-09-08,2.2958266735076904
2008-09-09,2.2424347400665283
2008-09-10,2.2958266735076904
2008-09-11,2.128978729248047
2008-09-12,2.108956813812256
2008-09-15,1.8753700256347656
2008-09-16,1.8219785690307617
2008-09-17,1.7886091470718384
2008-09-18,1.7952827215194702
2008-09-19,1.9621310234069824
2008-09-22,1.9154131412506104
2008-09-23,1.902065396308899
2008-09-24,1.9087395668029785
2008-09-25,1.9354350566864014
2008-09-26,1.8153047561645508
2008-09-29,1.7018479108810425
2008-09-30,1.6951740980148315
2008-10-01,1.721869945526123
2008-10-02,1.6885002851486206
2008-10-03,1.721869945526123
2008-10-06,1.5883917808532715
2008-10-07,1.4816089868545532
2008-10-08,1.4816089868545532
2008-10-09,1.4282176494598389
2008-10-10,1.4015218019485474
2008-10-13,1.5883917808532715
2008-10-14,1.5416737794876099
2008-10-15,1.361478328704834
2008-10-16,1.4549130201339722
2008-10-17,1.4015218019485474
2008-10-20,1.4816089868545532
2008-10-21,1.388174057006836
2008-10-22,1.3147611618041992
2008-10-23,1.3014134168624878
2008-10-24,1.187956690788269
2008-10-27,1.167934775352478
2008-10-28,1.3214349746704102
2008-10-29,1.2480218410491943
2008-10-30,1.3147611618041992
2008-10-31,1.4482393264770508
2008-11-03,1.3948479890823364
2008-11-04,1.388174057006836
2008-11-05,1.2747175693511963
2008-11-06,1.1479133367538452
2008-11-07,1.2280001640319824
2008-11-10,1.1479133367538452
2008-11-11,1.0811741352081299
2008-11-12,1.027782678604126
2008-11-13,1.1545872688293457
2008-11-14,1.0745000839233398
2008-11-17,1.067826271057129
2008-11-18,1.0811741352081299
2008-11-19,1.041130542755127
2008-11-20,1.0010873079299927
2008-11-21,1.0811741352081299
2008-11-24,1.1078697443008423
2008-11-25,1.0811741352081299
2008-11-26,1.1011959314346313
2008-11-28,1.1011959314346313
2008-12-01,1.054478406906128
2008-12-02,1.027782678604126
2008-12-03,0.9743914008140564
2008-12-04,0.9476959109306335
2008-12-05,0.9610437154769897
2008-12-08,1.027782678604126
2008-12-09,0.9677175283432007
2008-12-10,1.021108865737915
2008-12-11,1.1212173700332642
2008-12-12,1.187956690788269
2008-12-15,1.1412392854690552
2008-12-16,1.2079781293869019
2008-12-17,1.2079781293869019
2008-12-18,1.2280001640319824
2008-12-19,1.214652180671692
2008-12-22,1.1212173700332642
2008-12-23,1.0811741352081299
2008-12-24,1.1078697443008423
2008-12-26,1.1212173700332642
2008-12-29,1.1145436763763428
2008-12-30,1.19463050365448
2008-12-31,1.174608826637268
2009-01-02,1.2079781293869019
2009-01-05,1.2413479089736938
2009-01-06,1.2480218410491943
2009-01-07,1.2680437564849854
2009-01-08,1.221326231956482
2009-01-09,1.1812827587127686
2009-01-12,1.1545872688293457
2009-01-13,1.161260962486267
2009-01-14,1.1479133367538452
2009-01-15,1.1345654726028442
2009-01-16,1.174608826637268
2009-01-20,0.9944132566452026
2009-01-21,1.061152458190918
2009-01-22,1.0344566106796265
2009-01-23,1.054478406906128
2009-01-26,1.067826271057129
2009-01-27,1.067826271057129
2009-01-28,1.1078697443008423
2009-01-29,1.061152458190918
2009-01-30,1.067826271057129
2009-02-02,1.067826271057129
2009-02-03,1.1812827587127686
2009-02-04,1.174608826637268
2009-02-05,1.19463050365448
2009-02-06,1.2079781293869019
2009-02-09,1.167934775352478
2009-02-10,1.0945221185684204
2009-02-11,1.161260962486267
2009-02-12,1.2079781293869019
2009-02-13,1.214652180671692
2009-02-17,1.1011959314346313
2009-02-18,1.1011959314346313
2009-02-19,1.1412392854690552
2009-02-20,1.1078697443008423
2009-02-23,1.1479133367538452
2009-02-24,1.1479133367538452
2009-02-25,1.167934775352478
2009-02-26,1.174608826637268
2009-02-27,1.1345654726028442
2009-03-02,1.061152458190918
2009-03-03,1.1011959314346313
2009-03-04,1.2480218410491943
2009-03-05,1.3214349746704102
2009-03-06,1.4015218019485474
2009-03-09,1.4081956148147583
2009-03-10,1.4882829189300537
2009-03-11,1.4816089868545532
2009-03-12,1.5616958141326904
2009-03-13,1.568369746208191
2009-03-16,1.535000205039978
2009-03-17,1.535000205039978
2009-03-18,1.5950655937194824
2009-03-19,1.5216526985168457
2009-03-20,1.4348918199539185
2009-03-23,1.6551308631896973
2009-03-24,1.5616958141326904
2009-03-25,1.7418917417526245
2009-03-26,1.9287610054016113
2009-03-27,1.7952827215194702
2009-03-30,1.6351089477539062
2009-03-31,1.6751524209976196
2009-04-01,1.8153047561645508
2009-04-02,1.8686960935592651
2009-04-03,1.768587350845337
2009-04-06,1.761913537979126
2009-04-07,1.721869945526123
2009-04-08,1.6951740980148315
2009-04-09,1.8019567728042603
2009-04-13,1.7085219621658325
2009-04-14,1.7952827215194702
2009-04-15,1.728543758392334
2009-04-16,1.728543758392334
2009-04-17,1.6751524209976196
2009-04-20,1.5750439167022705
2009-04-21,1.6885002851486206
2009-04-22,1.7752612829208374
2009-04-23,1.728543758392334
2009-04-24,1.7552392482757568
2009-04-27,1.6484568119049072
2009-04-28,1.6551308631896973
2009-04-29,1.8019567728042603
2009-04-30,2.022196054458618
2009-05-01,2.0021746158599854
2009-05-04,2.102283239364624
2009-05-05,2.022196054458618
2009-05-06,2.102283239364624
2009-05-07,2.048892021179199
2009-05-08,2.048892021179199
2009-05-11,2.075587511062622
2009-05-12,2.022196054458618
2009-05-13,1.9087395668029785
2009-05-14,1.8887172937393188
2009-05-15,1.9487828016281128
2009-05-18,2.022196054458618
2009-05-19,2.2557830810546875
2009-05-20,2.135652542114258
2009-05-21,2.088935375213623
2009-05-22,2.122304916381836
2009-05-26,2.075587511062622
2009-05-27,2.055565357208252
2009-05-28,2.075587511062622
2009-05-29,2.128978729248047
2009-06-01,2.2157394886016846
